,name,date,time code,loc,wea
3567,large billed crow,20230525,32,Jubilee ,cloudy
3568,rose ringed parakeet,20230525,32,Jubilee ,cloudy
3569,black kite,20230525,33,Jubilee ,cloudy
3570,large billed crow,20230525,33,Jubilee ,cloudy
3571,black kite,20230525,34,Jubilee ,cloudy
3572,large billed crow,20230525,35,Jubilee ,cloudy
3573,black kite,20230525,35,Jubilee ,cloudy
3574,large billed crow,20230525,40,Jubilee ,cloudy
3575,black kite,20230525,40,Jubilee ,cloudy
3576,large billed crow,20230525,41,Jubilee ,cloudy
3577,black kite,20230525,41,Jubilee ,cloudy
3578,large billed crow,20230525,42,Jubilee ,cloudy
3579,black kite,20230525,42,Jubilee ,cloudy
3580,large billed crow,20230525,43,Jubilee ,cloudy
3581,large billed crow,20230525,43,Jubilee ,cloudy
3582,black kite,20230525,43,Jubilee ,cloudy
3583,large billed crow,20230525,44,Jubilee ,cloudy
3584,black kite,20230525,44,Jubilee ,cloudy
3585,large billed crow,20230525,45,Jubilee ,cloudy
3586,oriental magpie robin,20230525,45,Jubilee ,cloudy
3587,black kite,20230525,45,Jubilee ,cloudy
3588,oriental magpie robin,20230525,46,Jubilee ,cloudy
3589,large billed crow,20230525,46,Jubilee ,cloudy
3590,black kite,20230525,46,Jubilee ,cloudy
3591,oriental magpie robin,20230525,47,Jubilee ,cloudy
3592,large billed crow,20230525,47,Jubilee ,cloudy
3593,black kite,20230525,47,Jubilee ,cloudy
3594,oriental magpie robin,20230525,48,Jubilee ,cloudy
3595,large billed crow,20230525,48,Jubilee ,cloudy
3596,black kite,20230525,49,Jubilee ,cloudy
3597,black kite,20230525,49,Jubilee ,cloudy
3598,large billed crow,20230525,49,Jubilee ,cloudy
3599,asian koel,20230525,49,Jubilee ,cloudy
3600,white throated kingfisher,20230525,49,Jubilee ,cloudy
3601,oriental magpie robin,20230525,49,Jubilee ,cloudy
3602,large billed crow,20230525,50,Jubilee ,cloudy
3603,black kite,20230525,50,Jubilee ,cloudy
3604,oriental magpie robin,20230525,50,Jubilee ,cloudy
3605,oriental magpie robin,20230525,51,Jubilee ,cloudy
3606,large billed crow,20230525,51,Jubilee ,cloudy
3607,black kite,20230525,51,Jubilee ,cloudy
3608,large billed crow,20230525,52,Jubilee ,cloudy
3609,oriental magpie robin,20230525,52,Jubilee ,cloudy
3610,large billed crow,20230525,53,Jubilee ,cloudy
3611,black kite,20230525,53,Jubilee ,cloudy
3612,black kite,20230525,53,Jubilee ,cloudy
3613,black kite,20230525,54,Jubilee ,cloudy
3614,large billed crow,20230525,54,Jubilee ,cloudy
3615,large billed crow,20230525,55,Jubilee ,cloudy
3616,large billed crow,20230525,55,Jubilee ,cloudy
3617,oriental magpie robin,20230525,55,Jubilee ,cloudy
3618,black kite,20230525,55,Jubilee ,cloudy
3619,black kite,20230525,55,Jubilee ,cloudy
3620,red whiskered bulbul,20230524,0,Rocks,sunny
3621,white cheeked barbet,20230524,0,Rocks,sunny
3622,rose ringed parakeet,20230524,0,Rocks,sunny
3623,rose ringed parakeet,20230524,1,Rocks,sunny
3624,white cheeked barbet,20230524,1,Rocks,sunny
3625,red whiskered bulbul,20230524,1,Rocks,sunny
3626,white cheeked barbet,20230524,3,Rocks,sunny
3627,red whiskered bulbul,20230524,3,Rocks,sunny
3628,white cheeked barbet,20230524,4,Rocks,sunny
3629,red whiskered bulbul,20230524,4,Rocks,sunny
3630,white browed bulbul,20230524,5,Rocks,sunny
3631,pale billed flowerpecker,20230524,5,Rocks,sunny
3632,rose ringed parakeet,20230524,5,Rocks,sunny
3633,white browed bulbul,20230524,6,Rocks,sunny
3634,pale billed flowerpecker,20230524,6,Rocks,sunny
3635,red whiskered bulbul,20230524,7,Rocks,sunny
3636,purple rumped sunbird,20230524,7,Rocks,sunny
3637,purple rumped sunbird,20230524,8,Rocks,sunny
3638,red whiskered bulbul,20230524,8,Rocks,sunny
3639,purple rumped sunbird,20230524,9,Rocks,sunny
3640,red whiskered bulbul,20230524,9,Rocks,sunny
3641,coppersmith barbet,20230524,10,Rocks,sunny
3642,large billed crow,20230524,11,Rocks,sunny
3643,purple rumped sunbird,20230524,11,Rocks,sunny
3644,white cheeked barbet,20230524,12,Rocks,sunny
3645,red whiskered bulbul,20230524,12,Rocks,sunny
3646,large billed crow,20230524,12,Rocks,sunny
3647,white cheeked barbet,20230524,13,Rocks,sunny
3648,rose ringed parakeet,20230524,13,Rocks,sunny
3649,purple rumped sunbird,20230524,13,Rocks,sunny
3650,oriental magpie robin,20230524,13,Rocks,sunny
3651,oriental magpie robin,20230524,14,Rocks,sunny
3652,red whiskered bulbul,20230524,14,Rocks,sunny
3653,ashy prinia,20230524,14,Rocks,sunny
3654,coppersmith barbet,20230524,14,Rocks,sunny
3655,oriental magpie robin,20230524,15,Rocks,sunny
3656,coppersmith barbet,20230524,15,Rocks,sunny
3657,red whiskered bulbul,20230524,16,Rocks,sunny
3658,oriental magpie robin,20230524,16,Rocks,sunny
3659,ashy prinia,20230524,16,Rocks,sunny
3660,oriental magpie robin,20230524,17,Rocks,sunny
3661,white cheeked barbet,20230524,17,Rocks,sunny
3662,red whiskered bulbul,20230524,17,Rocks,sunny
3663,ashy prinia,20230524,17,Rocks,sunny
3664,white cheeked barbet,20230524,18,Rocks,sunny
3665,red whiskered bulbul,20230524,18,Rocks,sunny
3666,ashy prinia,20230524,18,Rocks,sunny
3667,white cheeked barbet,20230524,19,Rocks,sunny
3668,red whiskered bulbul,20230524,19,Rocks,sunny
3669,black kite,20230524,19,Rocks,sunny
3670,red whiskered bulbul,20230524,20,Rocks,sunny
3671,oriental magpie robin,20230524,20,Rocks,sunny
3672,white cheeked barbet,20230524,20,Rocks,sunny
3673,red whiskered bulbul,20230524,21,Rocks,sunny
3674,white cheeked barbet,20230524,21,Rocks,sunny
3675,white cheeked barbet,20230524,22,Rocks,sunny
3676,red whiskered bulbul,20230524,23,Rocks,sunny
3677,ashy prinia,20230524,23,Rocks,sunny
3678,white cheeked barbet,20230524,24,Rocks,sunny
3679,oriental magpie robin,20230524,24,Rocks,sunny
3680,large billed crow,20230524,24,Rocks,sunny
3681,oriental magpie robin,20230524,25,Rocks,sunny
3682,white browed bulbul,20230524,25,Rocks,sunny
3683,large billed crow,20230524,25,Rocks,sunny
3684,white cheeked barbet,20230524,25,Rocks,sunny
3685,ashy prinia,20230524,26,Rocks,sunny
3686,red whiskered bulbul,20230524,26,Rocks,sunny
3687,common myna,20230524,26,Rocks,sunny
3688,purple rumped sunbird,20230524,26,Rocks,sunny
3689,pale billed flowerpecker,20230524,26,Rocks,sunny
3690,rose ringed parakeet,20230524,27,Rocks,sunny
3691,white cheeked barbet,20230524,28,Rocks,sunny
3692,red whiskered bulbul,20230524,28,Rocks,sunny
3693,white cheeked barbet,20230524,29,Rocks,sunny
3694,scaly breasted munia,20230524,29,Rocks,sunny
3695,rose ringed parakeet,20230524,29,Rocks,sunny
3696,red whiskered bulbul,20230524,29,Rocks,sunny
3697,white cheeked barbet,20230524,30,Rocks,sunny
3698,scaly breasted munia,20230524,30,Rocks,sunny
3699,red whiskered bulbul,20230524,30,Rocks,sunny
3700,ashy prinia,20230524,31,Rocks,sunny
3701,red whiskered bulbul,20230524,31,Rocks,sunny
3702,red whiskered bulbul,20230524,33,Rocks,sunny
3703,oriental magpie robin,20230524,34,Rocks,sunny
3704,red whiskered bulbul,20230524,34,Rocks,sunny
3705,ashy prinia,20230524,35,Rocks,sunny
3706,oriental magpie robin,20230524,35,Rocks,sunny
3707,red whiskered bulbul,20230524,35,Rocks,sunny
3708,white cheeked barbet,20230524,35,Rocks,sunny
3709,purple rumped sunbird,20230524,35,Rocks,sunny
3710,oriental magpie robin,20230524,36,Rocks,sunny
3711,red whiskered bulbul,20230524,36,Rocks,sunny
3712,white cheeked barbet,20230524,36,Rocks,sunny
3713,large billed crow,20230524,36,Rocks,sunny
3714,pale billed flowerpecker,20230524,36,Rocks,sunny
3715,oriental magpie robin,20230524,37,Rocks,sunny
3716,red whiskered bulbul,20230524,37,Rocks,sunny
3717,white cheeked barbet,20230524,37,Rocks,sunny
3718,red whiskered bulbul,20230524,38,Rocks,sunny
3719,oriental magpie robin,20230524,38,Rocks,sunny
3720,common myna,20230524,38,Rocks,sunny
3721,jungle myna,20230524,38,Rocks,sunny
3722,red whiskered bulbul,20230524,39,Rocks,sunny
3723,oriental magpie robin,20230524,40,Rocks,sunny
3724,common myna,20230524,40,Rocks,sunny
3725,spotted dove,20230524,40,Rocks,sunny
3726,scaly breasted munia,20230524,41,Rocks,sunny
3727,white cheeked barbet,20230524,42,Rocks,sunny
3728,oriental magpie robin,20230524,42,Rocks,sunny
3729,scaly breasted munia,20230524,42,Rocks,sunny
3730,spotted dove,20230524,42,Rocks,sunny
3731,red whiskered bulbul,20230524,42,Rocks,sunny
3732,red whiskered bulbul,20230524,43,Rocks,sunny
3733,oriental magpie robin,20230524,43,Rocks,sunny
3734,pale billed flowerpecker,20230524,43,Rocks,sunny
3735,rose ringed parakeet,20230524,43,Rocks,sunny
3736,scaly breasted munia,20230524,45,Rocks,sunny
3737,common myna,20230524,45,Rocks,sunny
3738,red whiskered bulbul,20230524,45,Rocks,sunny
3739,white cheeked barbet,20230524,45,Rocks,sunny
3740,oriental magpie robin,20230524,45,Rocks,sunny
3741,red whiskered bulbul,20230524,46,Rocks,sunny
3742,oriental magpie robin,20230524,46,Rocks,sunny
3743,spotted dove,20230524,46,Rocks,sunny
3744,red whiskered bulbul,20230524,47,Rocks,sunny
3745,spotted dove,20230524,47,Rocks,sunny
3746,white cheeked barbet,20230524,47,Rocks,sunny
3747,red whiskered bulbul,20230524,49,Rocks,sunny
3748,spotted dove,20230524,49,Rocks,sunny
3749,pale billed flowerpecker,20230524,50,Rocks,sunny
3750,red whiskered bulbul,20230524,50,Rocks,sunny
3751,spotted dove,20230524,50,Rocks,sunny
3752,yellow billed babbler,20230524,51,Rocks,sunny
3753,white cheeked barbet,20230524,51,Rocks,sunny
3754,spotted dove,20230524,51,Rocks,sunny
3755,oriental magpie robin,20230524,51,Rocks,sunny
3756,red whiskered bulbul,20230524,0,Rocks,sunny
3757,white cheeked barbet,20230524,0,Rocks,sunny
3758,rose ringed parakeet,20230524,0,Rocks,sunny
3759,rose ringed parakeet,20230524,1,Rocks,sunny
3760,white cheeked barbet,20230524,1,Rocks,sunny
3761,red whiskered bulbul,20230524,1,Rocks,sunny
3762,white cheeked barbet,20230524,3,Rocks,sunny
3763,red whiskered bulbul,20230524,3,Rocks,sunny
3764,white cheeked barbet,20230524,4,Rocks,sunny
3765,red whiskered bulbul,20230524,4,Rocks,sunny
3766,white browed bulbul,20230524,5,Rocks,sunny
3767,pale billed flowerpecker,20230524,5,Rocks,sunny
3768,rose ringed parakeet,20230524,5,Rocks,sunny
3769,white browed bulbul,20230524,6,Rocks,sunny
3770,pale billed flowerpecker,20230524,6,Rocks,sunny
3771,red whiskered bulbul,20230524,7,Rocks,sunny
3772,purple rumped sunbird,20230524,7,Rocks,sunny
3773,purple rumped sunbird,20230524,8,Rocks,sunny
3774,red whiskered bulbul,20230524,8,Rocks,sunny
3775,purple rumped sunbird,20230524,9,Rocks,sunny
3776,red whiskered bulbul,20230524,9,Rocks,sunny
3777,white cheeked barbet,20230524,10,Rocks,sunny
3778,large billed crow,20230524,11,Rocks,sunny
3779,purple rumped sunbird,20230524,11,Rocks,sunny
3780,white cheeked barbet,20230524,12,Rocks,sunny
3781,red whiskered bulbul,20230524,12,Rocks,sunny
3782,large billed crow,20230524,12,Rocks,sunny
3783,white cheeked barbet,20230524,13,Rocks,sunny
3784,rose ringed parakeet,20230524,13,Rocks,sunny
3785,purple rumped sunbird,20230524,13,Rocks,sunny
3786,oriental magpie robin,20230524,13,Rocks,sunny
3787,oriental magpie robin,20230524,14,Rocks,sunny
3788,red whiskered bulbul,20230524,14,Rocks,sunny
3789,ashy prinia,20230524,14,Rocks,sunny
3790,white cheeked barbet,20230524,14,Rocks,sunny
3791,oriental magpie robin,20230524,15,Rocks,sunny
3792,oriental magpie robin,20230524,15,Rocks,sunny
3793,white cheeked barbet,20230524,15,Rocks,sunny
3794,red whiskered bulbul,20230524,16,Rocks,sunny
3795,oriental magpie robin,20230524,16,Rocks,sunny
3796,ashy prinia,20230524,16,Rocks,sunny
3797,oriental magpie robin,20230524,17,Rocks,sunny
3798,white cheeked barbet,20230524,17,Rocks,sunny
3799,red whiskered bulbul,20230524,17,Rocks,sunny
3800,ashy prinia,20230524,17,Rocks,sunny
3801,white cheeked barbet,20230524,18,Rocks,sunny
3802,red whiskered bulbul,20230524,18,Rocks,sunny
3803,ashy prinia,20230524,18,Rocks,sunny
3804,white cheeked barbet,20230524,19,Rocks,sunny
3805,red whiskered bulbul,20230524,19,Rocks,sunny
3806,black kite,20230524,19,Rocks,sunny
3807,red whiskered bulbul,20230524,20,Rocks,sunny
3808,oriental magpie robin,20230524,20,Rocks,sunny
3809,white cheeked barbet,20230524,20,Rocks,sunny
3810,red whiskered bulbul,20230524,21,Rocks,sunny
3811,white cheeked barbet,20230524,21,Rocks,sunny
3812,white cheeked barbet,20230524,21,Rocks,sunny
3813,white cheeked barbet,20230524,22,Rocks,sunny
3814,white cheeked barbet,20230524,22,Rocks,sunny
3815,red whiskered bulbul,20230524,23,Rocks,sunny
3816,ashy prinia,20230524,23,Rocks,sunny
3817,white cheeked barbet,20230524,24,Rocks,sunny
3818,white cheeked barbet,20230524,24,Rocks,sunny
3819,oriental magpie robin,20230524,24,Rocks,sunny
3820,large billed crow,20230524,24,Rocks,sunny
3821,oriental magpie robin,20230524,25,Rocks,sunny
3822,white browed bulbul,20230524,25,Rocks,sunny
3823,large billed crow,20230524,25,Rocks,sunny
3824,white cheeked barbet,20230524,25,Rocks,sunny
3825,ashy prinia,20230524,26,Rocks,sunny
3826,red whiskered bulbul,20230524,26,Rocks,sunny
3827,common myna,20230524,26,Rocks,sunny
3828,purple rumped sunbird,20230524,26,Rocks,sunny
3829,pale billed flowerpecker,20230524,26,Rocks,sunny
3830,rose ringed parakeet,20230524,27,Rocks,sunny
3831,white cheeked barbet,20230524,28,Rocks,sunny
3832,red whiskered bulbul,20230524,28,Rocks,sunny
3833,white cheeked barbet,20230524,29,Rocks,sunny
3834,scaly breasted munia,20230524,29,Rocks,sunny
3835,rose ringed parakeet,20230524,29,Rocks,sunny
3836,red whiskered bulbul,20230524,29,Rocks,sunny
3837,white cheeked barbet,20230524,30,Rocks,sunny
3838,scaly breasted munia,20230524,30,Rocks,sunny
3839,red whiskered bulbul,20230524,30,Rocks,sunny
3840,ashy prinia,20230524,31,Rocks,sunny
3841,red whiskered bulbul,20230524,31,Rocks,sunny
3842,red whiskered bulbul,20230524,33,Rocks,sunny
3843,red whiskered bulbul,20230524,33,Rocks,sunny
3844,oriental magpie robin,20230524,34,Rocks,sunny
3845,red whiskered bulbul,20230524,34,Rocks,sunny
3846,ashy prinia,20230524,35,Rocks,sunny
3847,oriental magpie robin,20230524,35,Rocks,sunny
3848,red whiskered bulbul,20230524,35,Rocks,sunny
3849,white cheeked barbet,20230524,35,Rocks,sunny
3850,purple rumped sunbird,20230524,35,Rocks,sunny
3851,oriental magpie robin,20230524,36,Rocks,sunny
3852,red whiskered bulbul,20230524,36,Rocks,sunny
3853,white cheeked barbet,20230524,36,Rocks,sunny
3854,white cheeked barbet,20230524,36,Rocks,sunny
3855,large billed crow,20230524,36,Rocks,sunny
3856,pale billed flowerpecker,20230524,36,Rocks,sunny
3857,oriental magpie robin,20230524,37,Rocks,sunny
3858,red whiskered bulbul,20230524,37,Rocks,sunny
3859,white cheeked barbet,20230524,37,Rocks,sunny
3860,red whiskered bulbul,20230524,38,Rocks,sunny
3861,oriental magpie robin,20230524,38,Rocks,sunny
3862,common myna,20230524,38,Rocks,sunny
3863,jungle myna,20230524,38,Rocks,sunny
3864,red whiskered bulbul,20230524,39,Rocks,sunny
3865,oriental magpie robin,20230524,40,Rocks,sunny
3866,common myna,20230524,40,Rocks,sunny
3867,spotted dove,20230524,40,Rocks,sunny
3868,scaly breasted munia,20230524,41,Rocks,sunny
3869,white cheeked barbet,20230524,42,Rocks,sunny
3870,oriental magpie robin,20230524,42,Rocks,sunny
3871,scaly breasted munia,20230524,42,Rocks,sunny
3872,spotted dove,20230524,42,Rocks,sunny
3873,red whiskered bulbul,20230524,42,Rocks,sunny
3874,red whiskered bulbul,20230524,43,Rocks,sunny
3875,oriental magpie robin,20230524,43,Rocks,sunny
3876,pale billed flowerpecker,20230524,43,Rocks,sunny
3877,rose ringed parakeet,20230524,43,Rocks,sunny
3878,scaly breasted munia,20230524,45,Rocks,sunny
3879,common myna,20230524,45,Rocks,sunny
3880,red whiskered bulbul,20230524,45,Rocks,sunny
3881,white cheeked barbet,20230524,45,Rocks,sunny
3882,oriental magpie robin,20230524,45,Rocks,sunny
3883,red whiskered bulbul,20230524,46,Rocks,sunny
3884,oriental magpie robin,20230524,46,Rocks,sunny
3885,spotted dove,20230524,46,Rocks,sunny
3886,red whiskered bulbul,20230524,47,Rocks,sunny
3887,red whiskered bulbul,20230524,47,Rocks,sunny
3888,spotted dove,20230524,47,Rocks,sunny
3889,white cheeked barbet,20230524,47,Rocks,sunny
3890,red whiskered bulbul,20230524,49,Rocks,sunny
3891,spotted dove,20230524,49,Rocks,sunny
3892,pale billed flowerpecker,20230524,50,Rocks,sunny
3893,red whiskered bulbul,20230524,50,Rocks,sunny
3894,spotted dove,20230524,50,Rocks,sunny
3895,yellow billed babbler,20230524,51,Rocks,sunny
3896,white cheeked barbet,20230524,51,Rocks,sunny
3897,spotted dove,20230524,51,Rocks,sunny
3898,oriental magpie robin,20230524,51,Rocks,sunny
3899,common myna,20230427,0,B7,cloudy
3900,large billed crow,20230427,0,B7,cloudy
3901,large billed crow,20230427,1,B7,cloudy
3902,common myna,20230427,2,B7,cloudy
3903,black kite,20230427,2,B7,cloudy
3904,rose ringed parakeet,20230427,3,B7,cloudy
3905,black kite,20230427,3,B7,cloudy
3906,common myna,20230427,4,B7,cloudy
3907,large billed crow,20230427,5,B7,cloudy
3908,common myna,20230427,6,B7,cloudy
3909,large billed crow,20230427,6,B7,cloudy
3910,black kite,20230427,7,B7,cloudy
3911,large billed crow,20230427,7,B7,cloudy
3912,common myna,20230427,8,B7,cloudy
3913,large billed crow,20230427,8,B7,cloudy
3914,large billed crow,20230427,9,B7,cloudy
3915,common myna,20230427,10,B7,cloudy
3916,black kite,20230427,11,B7,cloudy
3917,common myna,20230427,11,B7,cloudy
3918,common myna,20230427,12,B7,cloudy
3919,common myna,20230427,13,B7,cloudy
3920,black kite,20230427,14,B7,cloudy
3921,common myna,20230427,14,B7,cloudy
3922,black kite,20230427,19,B7,cloudy
3923,greater coucal,20230427,20,B7,cloudy
3924,common myna,20230427,21,B7,cloudy
3925,greater coucal,20230427,22,B7,cloudy
3926,common myna,20230427,22,B7,cloudy
3927,greater coucal,20230427,23,B7,cloudy
3928,rose ringed parakeet,20230427,23,B7,cloudy
3929,greater coucal,20230427,24,B7,cloudy
3930,greater coucal,20230427,26,B7,cloudy
3931,rose ringed parakeet,20230427,27,B7,cloudy
3932,jungle myna,20230427,27,B7,cloudy
3933,common myna,20230427,28,B7,cloudy
3934,greater coucal,20230427,28,B7,cloudy
3935,black kite,20230427,29,B7,cloudy
3936,common myna,20230427,33,B7,cloudy
3937,common myna,20230427,36,B7,cloudy
3938,black kite,20230427,36,B7,cloudy
3939,common myna,20230427,37,B7,cloudy
3940,black kite,20230427,38,B7,cloudy
3941,common myna,20230427,38,B7,cloudy
3942,black kite,20230427,42,B7,cloudy
3943,common myna,20230427,42,B7,cloudy
3944,common myna,20230427,44,B7,cloudy
3945,indian white eye,20230427,48,B7,cloudy
3946,large billed crow,20230427,49,B7,cloudy
3947,pale billed flowerpecker,20230427,49,B7,cloudy
3948,tickells blue flycatcher,20230427,50,B7,cloudy
3949,large billed crow,20230427,50,B7,cloudy
3950,common myna,20230427,52,B7,cloudy
3951,large billed crow,20230427,52,B7,cloudy
3952,large billed crow,20230427,53,B7,cloudy
